EpLenMean,InitialReturnMean,InitialReturnStd,OptimizationReturnMin,InitialReturnMax,InitialReturnMin,ReturnStepMaxmin,Weights,OptimizationReturnMax,ESSRenyiHarmonic,EmpiricalD2Harmonic,StdWReturnMean,MeanD2-0,MeanEntropy,Epsilon,Inner Iteration,EpThisIter,InitialBound,ReturnMeanIW,Iteration,WReturnMean,ReturnStepMax,MinTargetPdf,VarianceInitializer,MeanIW,EpisodesSoFar,TimeElapsed,MinBehavPdf,LearnableVariance,ESSRenyiArithmetic,OptimizationReturnMean,MinIW,Bound,TimestepsSoFar,Penalization,MaxIW,DivergenceHarmonic,StdIW,EmpiricalD2Arithmetic,EpRewMean
89.14,-60.831005,7.8419724,,-41.114853,-82.27266,0.8541092,[-0.16   4.427],41.157806,100.0,1.0,,1.0,0.4189424,2.0,1,100,-577.7013,1088806300.0,272,521.241,0.8541092,-56.951714,-1.0,3168249.0,27200,2623.3873591423035,-56.951714,,100.0,21.441652,0.047809307,-1.3025625e+17,3113658,True,157431980.0,5.3214593e+30,17882702.0,1.0,-60.831006764769555
86.14,-58.81885,6.8701854,,-40.056236,-75.92805,0.85821694,[-0.151  4.552],35.87181,100.0,1.0,,1.0,0.4189424,2.0,1,100,-382.81146,143368560.0,273,339.92407,0.85821694,-60.21318,-1.0,949958.4,27300,2631.4560689926147,-60.21318,,100.0,17.109198,0.0042557023,-1.4033151e+16,3122272,True,33370700.0,1.07038415e+29,4533126.0,1.0,-58.81885032609105
85.12,-58.218204,7.398255,,-49.989513,-79.90617,0.8596379,[-0.166  4.676],29.91666,100.0,1.0,,1.0,0.4189424,2.0,1,100,-554.9321,875857200.0,274,525.1022,0.8596379,-52.051353,-1.0,2256539.8,27400,2638.174106836319,-52.051353,,100.0,21.68797,0.075023174,-4914221000000000.0,3130784,True,139775280.0,2.713309e+28,14637223.0,1.0,-58.21820354163647
90.21,-61.339676,8.059328,,-39.966145,-77.62915,0.8569523,[-0.138  4.555],37.663006,100.0,1.0,,1.0,0.4189424,2.0,1,100,-377.57935,1609365200.0,275,330.29962,0.8569523,-60.034683,-1.0,10583215.0,27500,2645.8930745124817,-60.034683,,100.0,16.28947,0.0036439572,-2.1011407e+18,3139805,True,293115840.0,1.9746625e+33,45303710.0,1.0,-61.33967871338129
89.55,-60.91981,8.168508,,-40.337543,-82.36209,0.8688386,[-0.364  4.449],42.024548,100.0,1.0,,1.0,0.4189424,2.0,1,100,-585.35736,5993491000.0,276,526.496,0.8688386,-61.20906,-1.0,11538095.0,27600,2653.6105694770813,-61.20906,,100.0,21.442284,0.015495261,-243368380000000.0,3148760,True,1127397600.0,1.7089808e+25,112153464.0,1.0,-60.91980856567621
87.17,-59.76705,7.8969154,,-49.767845,-88.80386,0.86362636,[-0.415  4.563],39.03602,100.0,1.0,,1.0,0.4189424,2.0,1,100,-956.28687,492612.2,277,905.4977,0.86362636,-64.48714,-1.0,606.4492,27700,2661.8415038585663,-64.48714,,100.0,29.036812,0.108960055,-7012664.5,3157477,True,27447.12,16477168000.0,3324.809,1.0,-59.76705133646727
87.34,-59.854103,7.484049,,-40.711967,-77.11,0.85796905,[-0.316  4.488],36.398033,100.0,1.0,,1.0,0.4189424,2.0,1,100,-397.93387,10087061.0,278,353.777,0.85796905,-69.541695,-1.0,47868.11,27800,2668.956344604492,-69.541695,,100.0,17.255898,0.063041516,-51070235000.0,3166211,True,3489235.5,1.3368878e+18,357548.03,1.0,-59.85410210698843
85.67,-58.456474,8.477722,,-39.802086,-94.85984,0.8613579,[-0.391  4.588],55.057755,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1498.113,346750140.0,279,1397.0771,0.8613579,-61.10566,-1.0,333839.53,27900,2675.7251031398773,-61.10566,,100.0,36.40337,0.0572447,-6.080963e+17,3174778,True,15492081.0,3.6217063e+31,1757155.6,1.0,-58.456470710784195
84.56,-57.71976,8.070451,,-39.769886,-96.7158,0.8617921,[-0.412  4.711],56.94591,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1693.9053,4199719.0,280,1585.823,0.8617921,-53.3926,-1.0,3318.2156,28000,2683.185333967209,-53.3926,,100.0,38.996037,0.07676042,-3858211300.0,3183234,True,143249.77,1271212900000000.0,15760.679,1.0,-57.7197618162632
87.88,-59.959785,7.7987766,,-49.297707,-88.361336,0.85801333,[-0.32   4.795],39.06363,100.0,1.0,,1.0,0.4189424,2.0,1,100,-918.3295,1864118700.0,281,867.4691,0.85801333,-57.12766,-1.0,8468794.0,28100,2689.905544281006,-57.12766,,100.0,28.401556,0.1409123,-2.055815e+17,3192022,True,612170300.0,1.6335037e+31,64289760.0,1.0,-59.959783194959165
86.21,-58.89204,7.4696865,,-40.482143,-77.180084,0.8566565,[-0.318  4.92 ],36.69794,100.0,1.0,,1.0,0.4189424,2.0,1,100,-435.13507,802535100.0,282,390.24875,0.8566565,-55.37308,-1.0,4095044.5,28200,2697.37020611763,-55.37308,,100.0,18.288042,0.13635199,-9673872000000000.0,3200643,True,254422660.0,4.6438293e+28,27252602.0,1.0,-58.892040489017965
87.11,-59.20034,7.1869392,,-41.3533,-84.06758,0.85607076,[-0.277  5.038],42.714283,100.0,1.0,,1.0,0.4189424,2.0,1,100,-730.8402,940123700.0,283,670.0316,0.85607076,-66.49634,-1.0,1916953.8,28300,2703.9466483592987,-66.49634,,100.0,24.867239,0.05418868,-2324451600000000.0,3209354,True,147710990.0,1.4607994e+27,14830790.0,1.0,-59.200342289358375
90.65,-61.47869,8.706758,,-39.854675,-82.63653,0.8552643,[-0.22  5.15],42.781853,100.0,1.0,,1.0,0.4189424,2.0,1,100,-584.4634,316470530.0,284,523.4616,0.8552643,-59.07888,-1.0,1832022.4,28400,2712.1019492149353,-59.07888,,100.0,21.157835,0.000118461314,-1.0690023e+17,3218419,True,103895944.0,3.070163e+30,10640175.0,1.0,-61.478692197203635
87.06,-59.50056,7.0495505,,-40.939384,-78.421616,0.8579025,[-0.214  5.025],37.48223,100.0,1.0,,1.0,0.4189424,2.0,1,100,-454.52765,2192095000.0,285,407.70242,0.8579025,-71.38843,-1.0,82305360.0,28500,2719.70743227005,-71.38843,,100.0,18.921053,0.018878883,-2.3446488e+16,3227125,True,7485064700.0,2.5066654e+29,745223040.0,1.0,-59.50056170269847
87.59,-59.9984,7.6925263,,-40.68875,-88.2567,0.8605622,[-0.228  5.149],47.567947,100.0,1.0,,1.0,0.4189424,2.0,1,100,-933.1166,1077950500.0,286,857.70624,0.8605622,-61.88133,-1.0,4751069.0,28600,2727.870181798935,-61.88133,,100.0,28.258295,0.0051861056,-659317900000000.0,3235884,True,466158900.0,7.6414032e+25,46376736.0,1.0,-59.99840158417821
87.32,-59.45133,6.7944646,,-40.45302,-81.09171,0.8631605,[-0.288  5.039],40.638695,100.0,1.0,,1.0,0.4189424,2.0,1,100,-569.5135,108732740.0,287,514.47107,0.8631605,-57.213448,-1.0,302310.66,28700,2736.385481595993,-57.213448,,100.0,21.640387,0.030111572,-17049895000000.0,3244616,True,16294753.0,9.592269e+22,1796912.8,1.0,-59.45132572308183
87.42,-59.808384,8.720599,,-39.98329,-84.517784,0.8689639,[-0.356  4.935],44.534492,100.0,1.0,,1.0,0.4189424,2.0,1,100,-752.70795,27648.58,288,686.6032,0.8689639,-58.915688,-1.0,88.46624,28800,2744.9180920124054,-58.915688,,100.0,24.709396,0.08268053,-522005.84,3253358,True,4804.7295,55916276.0,489.04276,1.0,-59.80838609278202
87.32,-59.391563,8.377258,,-40.53103,-85.71756,0.865481,[-0.356  4.872],45.18653,100.0,1.0,,1.0,0.4189424,2.0,1,100,-831.2893,576866700.0,289,763.2368,0.865481,-61.42017,-1.0,1176624.1,28900,2752.8807480335236,-61.42017,,100.0,26.326004,0.1622664,-8.91409e+19,3262090,True,42158456.0,1.7153807e+36,4963729.5,1.0,-59.39155748561025
90.15,-61.267925,8.113268,,-40.656563,-81.40554,0.86534953,[-0.377  4.749],40.748978,100.0,1.0,,1.0,0.4189424,2.0,1,100,-526.69257,2376109.2,290,471.3486,0.86534953,-62.707535,-1.0,6587.301,29000,2760.633817434311,-62.707535,,100.0,20.137613,0.057230726,-15110783000.0,3271105,True,223681.38,7.450973e+16,29411.47,1.0,-61.2679270619154
88.3,-59.7247,7.8455358,,-40.00513,-76.74923,0.85845715,[-0.475  4.671],36.7441,100.0,1.0,,1.0,0.4189424,2.0,1,100,-396.38675,199207680.0,291,351.38702,0.85845715,-66.204865,-1.0,889178.75,29100,2767.8295125961304,-66.204865,,100.0,17.024529,0.17326427,-5486466400000000.0,3279935,True,27107842.0,1.4862011e+28,3953284.5,1.0,-59.72470073327422
83.84,-57.51637,6.752075,,-39.899353,-76.70239,0.86343205,[-0.435  4.79 ],36.80304,100.0,1.0,,1.0,0.4189424,2.0,1,100,-458.83795,346363070.0,292,413.69403,0.86343205,-54.183823,-1.0,3524018.0,29200,2776.0839376449585,-54.183823,,100.0,19.186026,0.006026968,-3.104295e+16,3288319,True,199242100.0,4.7275233e+29,21192172.0,1.0,-57.516367493867875
87.01,-59.689693,7.7769184,,-49.4898,-80.11621,0.86137855,[-0.441  4.665],30.626411,100.0,1.0,,1.0,0.4189424,2.0,1,100,-508.98618,6356018.0,293,477.72327,0.86137855,-61.84685,-1.0,32663.78,29300,2783.9854390621185,-61.84685,,100.0,20.426521,0.13811196,-1483370000000.0,3297020,True,1194502.5,2.250885e+21,137647.05,1.0,-59.689688799977304
86.42,-58.94467,7.011189,,-40.913193,-77.96585,0.8591731,[-0.513  4.563],37.052658,100.0,1.0,,1.0,0.4189424,2.0,1,100,-456.72055,67491240.0,294,410.96198,0.8591731,-56.097836,-1.0,196009.1,29400,2791.817931652069,-56.097836,,100.0,19.021177,0.024649866,-3881320300000000.0,3305662,True,12751024.0,7.193231e+27,1279368.6,1.0,-58.9446729670465
86.68,-59.405407,8.1053505,,-40.3436,-86.83296,0.86094385,[-0.468  4.679],46.48936,100.0,1.0,,1.0,0.4189424,2.0,1,100,-890.0016,1074290700.0,295,817.96735,0.86094385,-57.982613,-1.0,2140336.8,29500,2800.186071395874,-57.982613,,100.0,27.427551,0.0073179635,-1.770624e+19,3314330,True,100714010.0,6.04061e+34,11057072.0,1.0,-59.40540852084756
85.93,-58.821587,7.628855,,-49.918594,-82.27562,0.8548056,[-0.463  4.555],32.357025,100.0,1.0,,1.0,0.4189424,2.0,1,100,-643.1878,828402560.0,296,608.29114,0.8548056,-54.88513,-1.0,6467559.5,29600,2809.138265132904,-54.88513,,100.0,23.454033,0.063648514,-9.213975e+16,3322923,True,481746020.0,6.9704735e+30,49054868.0,1.0,-58.821585579961535
83.83,-57.479477,6.8565636,,-40.64974,-76.48588,0.86186993,[-0.472  4.43 ],35.83614,100.0,1.0,,1.0,0.4189424,2.0,1,100,-451.06082,236622690.0,297,408.25574,0.86186993,-57.35908,-1.0,1384921.8,29700,2817.97456407547,-57.35908,,100.0,19.006401,0.14173119,-1.814392e+17,3331306,True,46651270.0,1.7964693e+31,6434172.5,1.0,-57.47947672441602
87.94,-59.804604,8.093696,,-40.756218,-87.86722,0.8660103,[-0.449  4.553],47.111,100.0,1.0,,1.0,0.4189424,2.0,1,100,-926.9911,645609400.0,298,853.01807,0.8660103,-60.08232,-1.0,1609137.8,29800,2825.71555352211,-60.08232,,100.0,28.062613,0.22044651,-4.8543566e+19,3340100,True,33460436.0,4.3054303e+35,5962660.5,1.0,-59.8046047450602
88.53,-60.643276,8.735515,,-40.11326,-86.42329,0.8655327,[-0.452  4.428],46.310028,100.0,1.0,,1.0,0.4189424,2.0,1,100,-812.3999,272862400.0,299,740.91815,0.8655327,-56.88225,-1.0,2335907.8,29900,2834.254961013794,-56.88225,,100.0,25.78001,0.27212787,-2.8528094e+18,3348953,True,184839060.0,1.5925306e+33,18443462.0,1.0,-60.64327470958233
86.79,-59.336674,7.4640036,,-40.155388,-80.32167,0.8586523,[-0.452  4.303],40.166283,100.0,1.0,,1.0,0.4189424,2.0,1,100,-549.8541,69311576.0,300,496.08118,0.8586523,-60.397507,-1.0,1249810.5,30000,2842.0349979400635,-60.397507,,100.0,20.984991,0.027821256,-3391645000000000.0,3357632,True,94601944.0,3.977559e+27,9486501.0,1.0,-59.33667904093861
87.1,-59.336227,7.1591587,,-41.138268,-83.9777,0.85634273,[-0.483  4.424],42.83943,100.0,1.0,,1.0,0.4189424,2.0,1,100,-719.6226,312776.84,301,658.45593,0.85634273,-56.890465,-1.0,652.69183,30100,2849.229212999344,-56.890465,,100.0,24.64148,0.027878836,-5690539500.0,3366342,True,9612.524,8652205000000000.0,1536.8658,1.0,-59.33622207596898
90.59,-61.37695,8.096431,,-40.577324,-83.723724,0.8622953,[-0.58   4.344],43.1464,100.0,1.0,,1.0,0.4189424,2.0,1,100,-626.9778,176732.56,302,564.93066,0.8622953,-63.72567,-1.0,349.20163,30200,2858.3225173950195,-63.72567,,100.0,22.346777,0.027735211,-5856035.5,3375401,True,26116.994,8376341500.0,2604.3767,1.0,-61.37694707274437
85.34,-58.591984,8.725806,,-40.435448,-98.613205,0.8530007,[-0.332  4.316],58.177757,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1790.6509,284181820.0,303,1677.838,0.8530007,-58.38261,-1.0,211178.72,30300,2866.7021627426147,-58.38261,,100.0,40.02123,0.0110001145,-9.935901e+16,3383935,True,7852202.5,7.7558455e+29,921012.06,1.0,-58.59197978898883
87.92,-60.14473,8.669327,,-39.833805,-91.104935,0.8584182,[-0.347  4.192],51.27113,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1121.3062,10699460.0,304,1033.6913,0.8584182,-58.674995,-1.0,13856.312,30400,2874.141024827957,-58.674995,,100.0,30.960203,0.004255637,-2040307900000.0,3392727,True,333805.97,5.4217288e+20,45203.957,1.0,-60.14473229423165
87.16,-59.46805,7.146195,,-40.592995,-76.31259,0.85403585,[-0.282  4.085],35.719597,100.0,1.0,,1.0,0.4189424,2.0,1,100,-377.3326,5469584.0,305,334.8069,0.85403585,-64.07191,-1.0,29141.287,30500,2882.7379853725433,-64.07191,,100.0,16.844547,0.05840137,-24074977000.0,3401443,True,1702178.9,3.202954e+17,182472.44,1.0,-59.46804466605187
88.17,-60.099125,7.9868493,,-39.897915,-86.95601,0.861101,[-0.205  3.987],47.058094,100.0,1.0,,1.0,0.4189424,2.0,1,100,-858.89233,41671080.0,306,785.0817,0.861101,-59.44324,-1.0,103434.7,30600,2891.484119653702,-59.44324,,100.0,26.856878,0.11946304,-1.16928045e+17,3410260,True,5481261.0,2.5092417e+30,564009.2,1.0,-60.099129519611594
90.52,-61.814144,8.470988,,-49.818916,-89.10711,0.86014056,[-0.242  4.107],39.288193,100.0,1.0,,1.0,0.4189424,2.0,1,100,-868.11127,808141200.0,307,816.6636,0.86014056,-63.85808,-1.0,953925.44,30700,2899.829952955246,-63.85808,,100.0,27.292967,0.86419404,-2.607339e+16,3419312,True,79716330.0,2.5679658e+29,7943853.0,1.0,-61.81414422243834
86.73,-59.580273,8.1814785,,-40.689735,-83.89705,0.8601469,[-0.189  4.22 ],43.207314,100.0,1.0,,1.0,0.4189424,2.0,1,100,-720.4665,2477746400.0,308,658.24225,0.8601469,-63.177635,-1.0,10331530.0,30800,2907.42023563385,-63.177635,,100.0,24.316774,0.115328215,-6755998600000000.0,3427985,True,482448540.0,1.17867e+28,60530124.0,1.0,-59.58027220621705
88.39,-60.53108,9.009394,,-40.830193,-88.45299,0.8617658,[-0.218  4.098],47.622795,100.0,1.0,,1.0,0.4189424,2.0,1,100,-936.39386,4516066.0,309,860.802,0.8617658,-73.05328,-1.0,10663.607,30900,2915.0855746269226,-73.05328,,100.0,27.921904,0.023271969,-695783700000.0,3436824,True,242931.69,8.470828e+19,34576.32,1.0,-60.531081999987364
87.9,-60.072388,7.711207,,-40.17307,-77.825,0.8636033,[-0.141  3.999],37.651928,100.0,1.0,,1.0,0.4189424,2.0,1,100,-421.87073,37537.35,310,374.61786,0.8636033,-54.808495,-1.0,209.04358,31000,2923.2133905887604,-54.808495,,100.0,17.75261,0.050451443,-7329471.5,3445614,True,3770.7861,23811074000.0,571.3429,1.0,-60.07238695845008
87.68,-60.06993,7.756195,,-49.834854,-86.38044,0.86334276,[-0.035  4.065],36.545586,100.0,1.0,,1.0,0.4189424,2.0,1,100,-796.9171,2083342300.0,311,752.4015,0.86334276,-67.70953,-1.0,3462248.2,31100,2931.1272418498993,-67.70953,,100.0,26.31051,0.0015323552,-3.0076204e+16,3454382,True,274442430.0,4.564033e+29,27480122.0,1.0,-60.06992945879698
87.63,-60.02741,9.217296,,-40.034195,-90.951294,0.8633505,[-0.064  3.944],50.9171,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1127.6584,2695394800.0,312,1041.2452,0.8633505,-63.049953,-1.0,3196695.8,31200,2939.5905392169952,-63.049953,,100.0,30.923883,0.0135926595,-1.790157e+17,3463145,True,247718750.0,4.2911142e+30,24868388.0,1.0,-60.02740855023265
88.32,-60.26618,8.459199,,-41.122055,-78.49928,0.8626173,[-0.054  3.819],37.377228,100.0,1.0,,1.0,0.4189424,2.0,1,100,-450.56915,568676540.0,313,404.00418,0.8626173,-59.03788,-1.0,5499040.0,31300,2946.4797644615173,-59.03788,,100.0,18.233107,0.5792592,-1.2617836e+17,3471977,True,301508030.0,7.341485e+30,32494438.0,1.0,-60.26617675468326
88.83,-60.432804,9.005114,,-41.04017,-95.42366,0.86252874,[-0.059  3.694],54.38349,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1404.0308,11616159.0,314,1305.452,0.86252874,-56.657784,-1.0,10579.438,31400,2954.298983812332,-56.657784,,100.0,34.990856,0.13740149,-2610750600000.0,3480860,True,139067.72,7.012954e+20,25860.87,1.0,-60.43280514642596
91.22,-62.459347,9.001056,,-41.008102,-87.18876,0.85844386,[0.018 3.793],46.180656,100.0,1.0,,1.0,0.4189424,2.0,1,100,-763.6471,33949604.0,315,692.5628,0.85844386,-66.83364,-1.0,112720.89,31500,2962.0936183929443,-66.83364,,100.0,24.729408,0.003510166,-8655146000000.0,3489982,True,3864648.8,1.4823385e+22,517790.5,1.0,-62.45934629961848
89.02,-60.99643,9.578021,,-39.939228,-91.09572,0.86168855,[-0.054  3.691],51.15649,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1084.9315,3626627.0,316,997.70557,0.86168855,-61.414955,-1.0,9321.105,31600,2968.5535628795624,-61.414955,,100.0,30.099293,0.17176186,-338306300000.0,3498884,True,533184.44,1.5040087e+19,54168.336,1.0,-60.99643104285002
91.17,-62.316628,9.474369,,-41.1883,-85.35365,0.86867774,[0.027 3.596],44.16535,100.0,1.0,,1.0,0.4189424,2.0,1,100,-685.48535,8032661500.0,317,620.4683,0.86867774,-70.85002,-1.0,36531784.0,31700,2975.234977722168,-70.85002,,100.0,23.03703,0.23520719,-1.7787611e+19,3508001,True,1875015800.0,7.484297e+34,221694930.0,1.0,-62.316624524891374
89.4,-60.990726,7.7833104,,-41.203712,-78.31937,0.85452443,[0.051 3.718],37.115654,100.0,1.0,,1.0,0.4189424,2.0,1,100,-406.77774,960199040.0,318,360.8617,0.85452443,-62.938793,-1.0,37627520.0,31800,2982.214679479599,-62.938793,,100.0,17.32864,0.046563763,-1494625300000000.0,3516941,True,3712450000.0,1.0594444e+27,369341920.0,1.0,-60.99072595953941
86.91,-59.633175,7.585098,,-41.061897,-81.34906,0.8585248,[0.012 3.837],40.287163,100.0,1.0,,1.0,0.4189424,2.0,1,100,-583.21136,32445.322,319,529.1134,0.8585248,-58.061203,-1.0,100.693115,31900,2990.1208708286285,-58.061203,,100.0,21.715883,0.059461523,-2372320.2,3525632,True,2231.9702,1870514000.0,324.83267,1.0,-59.63317391052842
91.09,-62.222294,9.464897,,-40.39666,-93.531975,0.8683034,[0.262 3.853],53.135315,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1163.9866,181049220.0,320,1069.8804,0.8683034,-65.24906,-1.0,415704.72,32000,2998.64276099205,-65.24906,,100.0,31.30968,0.13251024,-4.1376712e+18,3534741,True,17914318.0,1.9329538e+33,2066774.0,1.0,-62.222293943911794
90.25,-61.608063,8.831109,,-40.921207,-87.39049,0.8654411,[0.215 3.737],46.46928,100.0,1.0,,1.0,0.4189424,2.0,1,100,-814.6966,2819242200.0,321,742.7219,0.8654411,-63.034904,-1.0,13421318.0,32100,3006.9451751708984,-63.034904,,100.0,25.782421,0.46916282,-7.554257e+19,3543766,True,949979800.0,1.10144354e+36,97106080.0,1.0,-61.608063115924594
90.86,-61.878906,9.073745,,-50.109993,-86.21595,0.85593843,[0.236 3.613],36.105957,100.0,1.0,,1.0,0.4189424,2.0,1,100,-718.0775,61385400000.0,322,674.6249,0.85593843,-64.86747,-1.0,321058300.0,32200,3014.1131768226624,-64.86747,,100.0,24.337051,0.19676375,-2.8286388e+19,3552852,True,32009073000.0,4.2372303e+35,3184770000.0,1.0,-61.87889910951257
87.18,-59.764267,8.675679,,-40.489693,-82.628654,0.8514838,[0.265 3.735],42.13896,100.0,1.0,,1.0,0.4189424,2.0,1,100,-657.2334,35015.38,323,598.0476,0.8514838,-66.259224,-1.0,82.14888,32300,3021.6087005138397,-66.259224,,100.0,22.86439,0.04339624,-2667118.2,3561570,True,1548.815,1977482900.0,221.3496,1.0,-59.76426676794887
89.92,-61.57001,9.294368,,-40.34646,-86.997955,0.85741925,[0.514 3.754],46.651497,100.0,1.0,,1.0,0.4189424,2.0,1,100,-805.50635,946210800.0,324,732.9656,0.85741925,-61.902298,-1.0,6848998.0,32400,3029.1516642570496,-61.902298,,100.0,25.427942,0.07198084,-5308070600000000.0,3570562,True,607499000.0,5.3536926e+27,60552476.0,1.0,-61.57001311570406
89.62,-61.048546,7.889339,,-40.449448,-89.38916,0.8639529,[0.538 3.631],48.939713,100.0,1.0,,1.0,0.4189424,2.0,1,100,-945.26385,1568710000.0,325,865.43195,0.8639529,-62.187443,-1.0,1930009.0,32500,3037.659989595413,-62.187443,,100.0,28.34061,0.061107993,-346896660000000.0,3579524,True,166294020.0,1.8879612e+25,16584606.0,1.0,-61.048548904806374
91.63,-62.610786,9.2831545,,-50.61898,-96.416794,0.85418355,[0.583 3.515],45.797813,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1298.9331,324272600000.0,326,1229.0232,0.85418355,-67.46641,-1.0,336546700.0,32600,3045.3984944820404,-67.46641,,100.0,33.806007,0.018199328,-4.1202523e+16,3588687,True,32478433000.0,3.472996e+29,3231137800.0,1.0,-62.61078619480133
91.17,-62.106075,9.035181,,-50.229534,-95.7018,0.86323893,[0.576 3.639],45.472263,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1279.2261,1179646.5,327,1210.3071,0.86323893,-70.145615,-1.0,2802.836,32700,3053.3843779563904,-70.145615,,100.0,33.595726,0.094756454,-8655340.0,3597804,True,204739.17,11764113000.0,21063.77,1.0,-62.10607162579894
90.71,-61.69611,8.399131,,-41.452087,-91.04839,0.85480475,[0.682 3.574],49.596306,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1014.089,43601640000.0,328,932.10205,0.85480475,-71.97897,-1.0,145554190.0,32800,3060.5355010032654,-71.97897,,100.0,29.352285,0.14468159,-2.7728004e+16,3606875,True,14038567000.0,1.1436183e+29,1396690600.0,1.0,-61.696107735186814
90.78,-61.80906,8.37375,,-50.739643,-81.55639,0.8583108,[0.648 3.454],30.816746,100.0,1.0,,1.0,0.4189424,2.0,1,100,-491.73093,403560260.0,329,460.0768,0.8583108,-57.5941,-1.0,2899199.0,32900,3068.1702423095703,-57.5941,,100.0,19.747334,0.3970297,-1021631600000000.0,3615953,True,170986000.0,1.0415584e+27,18075564.0,1.0,-61.809056752622126
90.99,-62.024555,7.808439,,-50.86908,-87.69563,0.8684533,[0.693 3.571],36.826553,100.0,1.0,,1.0,0.4189424,2.0,1,100,-765.1787,5683603.5,330,719.97565,0.8684533,-61.486267,-1.0,8463.671,33000,3076.368903398514,-61.486267,,100.0,25.671072,0.011287124,-22744374.0,3625052,True,580703.44,142428010000.0,62627.86,1.0,-62.02455968022346
93.05,-63.367477,9.398127,,-40.658707,-96.71615,0.8536718,[0.792 3.494],56.05744,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1305.2,234458430.0,331,1200.4587,0.8536718,-64.97896,-1.0,234411.88,33100,3084.579158782959,-64.97896,,100.0,33.34867,0.024908958,-8685435000000000.0,3634357,True,6636426.0,6.8753146e+27,981714.2,1.0,-63.36747605830431
89.17,-60.986588,9.24088,,-40.41094,-85.43452,0.86801493,[0.567 3.604],45.02358,100.0,1.0,,1.0,0.4189424,2.0,1,100,-750.6616,16156416.0,332,683.0952,0.86801493,-60.48092,-1.0,358988.25,33200,3093.6836397647858,-60.48092,,100.0,24.447931,0.1839428,-11723555000000.0,3643274,True,28528230.0,3.0102314e+22,2865653.5,1.0,-60.986584819853306
89.05,-60.780365,7.6938868,,-50.325146,-82.17175,0.8541215,[0.511 3.716],31.846607,100.0,1.0,,1.0,0.4189424,2.0,1,100,-550.59204,496449950.0,333,516.78735,0.8541215,-55.190826,-1.0,1300396.9,33300,3101.5852205753326,-55.190826,,100.0,21.391386,0.104556665,-5.0805963e+16,3652179,True,60776064.0,2.2584951e+30,6955911.5,1.0,-60.78036604493857
89.38,-61.323963,8.816803,,-40.75238,-90.08499,0.86033684,[0.529 3.839],49.33261,100.0,1.0,,1.0,0.4189424,2.0,1,100,-986.0511,862789800.0,334,904.9326,0.86033684,-59.737587,-1.0,1101345.9,33400,3109.9317207336426,-59.737587,,100.0,28.761024,0.010990804,-4.5256667e+16,3661117,True,77679820.0,3.1122267e+29,7787238.5,1.0,-61.32396509408951
91.57,-62.337147,8.696117,,-41.075665,-98.615364,0.8612485,[0.51  3.716],57.5397,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1502.0847,16789374000.0,335,1391.7314,0.8612485,-56.72347,-1.0,26707730.0,33500,3118.3100883960724,-56.72347,,100.0,36.27822,0.05448509,-1.482924e+17,3670274,True,2077972500.0,1.8055514e+30,207557070.0,1.0,-62.33714583352208
89.51,-61.04689,8.700754,,-41.054573,-88.201775,0.8579315,[0.511 3.841],47.1472,100.0,1.0,,1.0,0.4189424,2.0,1,100,-887.1814,310030240.0,336,813.0908,0.8579315,-59.865025,-1.0,1056634.5,33600,3126.3135430812836,-59.865025,,100.0,27.154882,0.5852205,-1.0481202e+16,3679225,True,43846890.0,2.0009718e+28,5335051.0,1.0,-61.04689056918025
90.97,-61.86004,9.026315,,-41.123795,-89.650505,0.8581891,[0.519 3.716],48.52671,100.0,1.0,,1.0,0.4189424,2.0,1,100,-932.2725,1583419300.0,337,853.78424,0.8581891,-62.724815,-1.0,3920972.2,33700,3134.152322292328,-62.724815,,100.0,27.790466,0.21524379,-9.8389695e+16,3688322,True,217785330.0,1.5711525e+30,25732600.0,1.0,-61.86004080593586
88.82,-60.942135,8.247172,,-40.433014,-84.39253,0.86468613,[0.486 3.837],43.95952,100.0,1.0,,1.0,0.4189424,2.0,1,100,-682.3474,1530392400.0,338,617.9372,0.86468613,-59.62803,-1.0,2258085.5,33800,3141.028517484665,-59.62803,,100.0,23.450401,0.15920864,-6.898526e+16,3697204,True,117352890.0,1.146947e+30,12736699.0,1.0,-60.94212996184826
90.17,-61.736713,8.626346,,-50.625877,-95.810196,0.86879086,[0.492 3.712],45.18432,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1303.4655,166261.69,339,1235.4163,0.86879086,-72.987946,-1.0,319.43008,33900,3148.4882061481476,-72.987946,,100.0,34.073483,0.051272728,-1252268.0,3706221,True,27858.936,254657280.0,2770.808,1.0,-61.73671027436853
