MeanEntropy,VarianceInitializer,MeanD2-0,EpisodesSoFar,ReturnStepMax,EmpiricalD2Arithmetic,Weights,OptimizationReturnMax,InitialReturnStd,EmpiricalD2Harmonic,ESSRenyiHarmonic,OptimizationReturnMean,MinTargetPdf,Iteration,Epsilon,ESSRenyiArithmetic,InitialReturnMean,OptimizationReturnMin,MaxIW,InitialReturnMin,InitialReturnMax,EpLenMean,Bound,TimeElapsed,MinIW,Inner Iteration,MeanIW,WReturnMean,MinBehavPdf,DivergenceHarmonic,ReturnStepMaxmin,EpRewMean,StdIW,InitialBound,TimestepsSoFar,LearnableVariance,Penalization,StdWReturnMean,ReturnMeanIW,EpThisIter
0.4189424,-1.0,1.0,27100,0.85580456,1.0,[-0.333  1.935],61.947136,13.135139,1.0,100.0,43.392597,-66.58568,271,2.0,100.0,-68.321144,,4419.305,-111.713745,-49.76661,98.67,-22401124.0,3441.2414667606354,0.18077628,1,111.1149,2055.4497,-66.58568,30068410000.0,0.85580456,-68.3211444312334,471.37967,-2183.3623,2952058,,True,,220361.73,100
0.4189424,-1.0,1.0,27200,0.8637291,1.0,[-0.58   1.976],61.044395,13.1539135,1.0,100.0,42.123837,-79.87498,272,2.0,100.0,-68.40003,,21794396.0,-110.523865,-49.47947,98.67,-52017310000000.0,3453.456696510315,0.3631167,1,235965.77,1947.4429,-79.87498,1.7536844e+23,0.8637291,-68.40002867624163,2169373.0,-2071.6545,2961925,,True,,216612830.0,100
0.4189424,-1.0,1.0,27300,0.8639731,1.0,[-0.345  1.891],64.42812,15.349174,1.0,100.0,44.298817,-65.2514,273,2.0,100.0,-69.850266,,434945760.0,-114.14909,-49.72097,100.48,-4.411367e+17,3464.6883883476257,0.06692839,1,10357135.0,2197.9824,-65.2514,1.0164525e+31,0.8639731,-69.85027314350009,57400676.0,-2336.347,2971973,,True,,3379923500.0,100
0.4189424,-1.0,1.0,27400,0.85717535,1.0,[-0.344  2.016],48.116898,10.60658,1.0,100.0,31.468544,-66.47124,274,2.0,100.0,-66.25924,,2331341600.0,-97.72778,-49.610886,96.16,-9.006852e+16,3474.7376866340637,0.015986402,1,26243200.0,1102.7687,-66.47124,1.3620656e+30,0.85717535,-66.25924028709531,232448860.0,-1179.9417,2981589,,True,,4442187300.0,100
0.4189424,-1.0,1.0,27500,0.863561,1.0,[-0.325  1.893],52.202652,12.682793,1.0,100.0,33.96096,-71.64021,275,2.0,100.0,-68.037254,,38712460.0,-101.998215,-49.795563,97.74,-7.384776e+19,3485.450445652008,0.041773573,1,1235292.4,1314.2,-71.64021,6.6091697e+35,0.863561,-68.03725555330514,5066535.5,-1405.036,2991363,,True,,1514126100.0,100
0.4189424,-1.0,1.0,27600,0.85812074,1.0,[-0.299  2.015],44.556435,10.949804,1.0,100.0,28.6526,-57.00323,276,2.0,100.0,-65.55034,,8709.671,-94.20294,-49.646507,94.97,-6199962.5,3495.3116466999054,0.02636939,1,295.11612,940.8697,-57.00323,8155469300.0,0.85812074,-65.55034198492766,1050.0945,-1007.0445,3000860,,True,,223776.52,100
0.4189424,-1.0,1.0,27700,0.8594055,1.0,[-0.401  2.087],48.02393,10.988333,1.0,100.0,31.275076,-69.07695,277,2.0,100.0,-66.397484,,379624060.0,-97.672554,-49.648624,96.11,-5.218949e+16,3505.7654886245728,0.36660883,1,7863817.0,1098.8737,-69.07695,4.608693e+29,0.8594055,-66.39747854277492,43538500.0,-1175.7489,3010471,,True,,4580370000.0,100
0.4189424,-1.0,1.0,27800,0.8608328,1.0,[-0.423  1.964],76.9893,13.105224,1.0,100.0,58.222904,-102.55966,278,2.0,100.0,-68.435265,,6546945500.0,-126.65817,-49.66887,98.41,-2.6718371e+17,3517.1272015571594,0.22219922,1,65597732.0,3561.6533,-102.55966,1.8286931e+30,0.8608328,-68.43526804938912,651400600.0,-3759.2288,3020312,,True,,366345000.0,100
0.4189424,-1.0,1.0,27900,0.8692596,1.0,[-0.37  1.85],64.53862,13.889302,1.0,100.0,44.00781,-73.29045,279,2.0,100.0,-70.05847,,4381650000.0,-114.06628,-49.527657,100.34,-7.301151e+17,3530.4783487319946,0.36977318,1,46106548.0,2129.5999,-73.29045,2.7653262e+31,0.8692596,-70.05846925854684,435933570.0,-2268.4402,3030346,,True,,82571395000.0,100
0.4189424,-1.0,1.0,28000,0.8622732,1.0,[-0.386  1.726],57.19001,12.742945,1.0,100.0,35.8924,-79.60191,280,2.0,100.0,-70.2003,,8447894500000.0,-106.0927,-48.902687,101.04,-6.9524875e+18,3545.619349718094,0.17530398,1,84486570000.0,1450.6467,-79.60191,4.0665656e+33,0.8622732,-70.20030047371984,840554200000.0,-1559.6687,3040450,,True,,115261480000000.0,100
0.4189424,-1.0,1.0,28100,0.86920273,1.0,[-0.368  1.85 ],64.05355,12.075629,1.0,100.0,46.628944,-68.83217,281,2.0,100.0,-67.270134,,4835376600.0,-113.89908,-49.845528,97.19,-3.9886002e+18,3559.5385127067566,0.031741496,1,56524370.0,2320.0789,-68.83217,8.505712e+32,0.86920273,-67.27013726711273,482630100.0,-2456.839,3050169,,True,,29801531000.0,100
0.4189424,-1.0,1.0,28200,0.8592893,1.0,[-0.404  1.73 ],81.973465,13.400877,1.0,100.0,61.329132,-73.80556,282,2.0,100.0,-70.30582,,406575550.0,-131.63495,-49.661484,101.37,-1.3595104e+16,3573.692255973816,0.07834996,1,9932076.0,3940.846,-73.80556,3.683938e+27,0.8592893,-70.30581629797817,51610520.0,-4164.832,3060306,,True,,33138223000.0,100
0.4189424,-1.0,1.0,28300,0.8657133,1.0,[-0.453  1.615],71.95612,14.597588,1.0,100.0,49.738094,-88.90758,283,2.0,100.0,-71.64462,,2019691.8,-121.38272,-49.426598,102.65,-2035821400000.0,3588.2034740448,0.010150495,1,45958.305,2686.9673,-88.90758,1.39122895e+20,0.8657133,-71.64462712317705,253069.02,-2859.5552,3070571,,True,,122365750.0,100
0.4189424,-1.0,1.0,28400,0.8633398,1.0,[-0.372  1.519],83.891754,14.628572,1.0,100.0,59.563934,-88.50306,284,2.0,100.0,-73.49014,,2281.2073,-133.05408,-49.16232,105.13,-5046695.0,3603.576241016388,0.018467318,1,85.39872,3761.8572,-88.50306,401851550.0,0.8633398,-73.49014350801707,277.44092,-3996.4504,3081084,,True,,343964.28,100
0.4189424,-1.0,1.0,28500,0.85916525,1.0,[-0.622  1.52 ],67.645905,13.966452,1.0,100.0,42.22259,-76.75113,285,2.0,100.0,-74.391335,,931961000.0,-116.61392,-48.968014,105.94,-2.5536446e+18,3619.0467376708984,0.1814589,1,25077466.0,1977.8087,-76.75113,2.802834e+32,0.85916525,-74.39133286193014,138433630.0,-2130.3394,3091678,,True,,9097566000.0,100
0.4189424,-1.0,1.0,28600,0.8537221,1.0,[-0.651  1.399],95.12995,16.815742,1.0,100.0,67.99663,-90.91547,286,2.0,100.0,-76.917,,81726810000.0,-144.91364,-49.783684,110.23,-7.478874e+19,3635.542585134506,0.007905575,1,893421630.0,4906.3115,-90.91547,6.1467526e+34,0.8537221,-76.91700151875615,8133444000.0,-5207.967,3102701,,True,,1966053500000.0,100
0.4189424,-1.0,1.0,28700,0.8591254,1.0,[-0.682  1.52 ],79.69346,13.477238,1.0,100.0,55.278366,-77.10344,287,2.0,100.0,-73.436554,,1424935800.0,-128.71492,-49.02146,104.83,-5.534334e+19,3651.788034439087,0.13234304,1,20896844.0,3237.3333,-77.10344,6.8341193e+34,0.8591254,-73.4365559835732,152307280.0,-3449.0337,3113184,,True,,36104933000.0,100
0.4189424,-1.0,1.0,28800,0.86672026,1.0,[-0.684  1.645],70.10215,13.808327,1.0,100.0,46.209305,-74.88724,288,2.0,100.0,-73.4087,,8946.742,-119.618,-49.515846,104.87,-6371896.5,3669.4299821853638,0.053885665,1,281.5883,2325.9695,-74.88724,1357669900.0,0.86672026,-73.40869410216808,1136.4598,-2489.7783,3123671,,True,,336044.97,100
0.4189424,-1.0,1.0,28900,0.8587117,1.0,[-0.579  1.578],76.2518,15.466426,1.0,100.0,50.952343,-77.92985,289,2.0,100.0,-74.163216,,137898340.0,-125.11557,-48.86377,106.29,-5.6246545e+18,3686.5318200588226,1.121948,1,2910713.2,2835.352,-77.92985,8.42236e+32,0.8587117,-74.16322273507714,16504289.0,-3029.1619,3134300,,True,,4280777500.0,100
0.4189424,-1.0,1.0,29000,0.85916066,1.0,[-0.635  1.467],109.764755,18.6067,1.0,100.0,81.60161,-92.47986,290,2.0,100.0,-77.55552,,1614.1415,-159.15714,-49.39238,110.15,-8538139.0,3701.892565727234,0.14104244,1,59.863667,7005.0317,-92.47986,418757340.0,0.85916066,-77.55552544295787,185.47351,-7406.6396,3145315,,True,,319766.9,100
0.4189424,-1.0,1.0,29100,0.86624646,1.0,[-0.625  1.528],67.9305,15.140679,1.0,100.0,42.53479,-79.97293,291,2.0,100.0,-74.494026,,5165103.0,-117.02882,-49.098316,106.87,-4.3470116e+17,3717.316057443619,0.1643402,1,226851.12,2038.4484,-79.97293,7.986656e+30,0.86624646,-74.49402846112848,652537.1,-2192.2656,3156002,,True,,363892100.0,100
0.4189424,-1.0,1.0,29200,0.8627591,1.0,[-0.584  1.41 ],87.83322,14.588133,1.0,100.0,59.62798,-81.9469,292,2.0,100.0,-77.30212,,2652.0269,-136.9301,-49.096874,110.39,-4890993.0,3733.676933526993,0.07294388,1,108.91972,3768.3093,-81.9469,317270140.0,0.8627591,-77.30212078884244,366.72787,-4025.4631,3167041,,True,,310513.2,100
0.4189424,-1.0,1.0,29300,0.85737854,1.0,[-0.576  1.472],79.68794,15.195262,1.0,100.0,54.926582,-80.003426,293,2.0,100.0,-74.35754,,313714940.0,-129.28412,-49.596176,106.49,-1.8211329e+18,3749.4887166023254,0.16572267,1,6447830.5,3247.825,-80.003426,7.4021077e+31,0.85737854,-74.35753650143742,36351680.0,-3459.496,3177690,,True,,20026511000.0,100
0.4189424,-1.0,1.0,29400,0.85851574,1.0,[-0.551  1.595],71.281,15.077771,1.0,100.0,47.913345,-67.197205,294,2.0,100.0,-72.91873,,251110970000.0,-120.83208,-49.55108,104.44,-2.1784161e+20,3763.8249859809875,1.3330683,1,2512637200.0,2523.0276,-67.197205,1.6543566e+36,0.85851574,-72.91873331740499,24985076000.0,-2692.3923,3188134,,True,,1814221800000.0,100
0.4189424,-1.0,1.0,29500,0.8707387,1.0,[-0.514  1.714],72.0983,13.1245,1.0,100.0,52.42735,-71.42452,295,2.0,100.0,-69.04086,,628559740.0,-121.468216,-49.369923,99.87,-5.324489e+19,3777.1972053050995,0.2993738,1,12423468.0,2920.88,-71.42452,9.442746e+34,0.8707387,-69.04086170479655,68706024.0,-3094.15,3198121,,True,,27135650000.0,100
0.4189424,-1.0,1.0,29600,0.86146784,1.0,[-0.496  1.591],93.38974,15.428461,1.0,100.0,68.061134,-76.73962,296,2.0,100.0,-74.64202,,6799492600.0,-142.70316,-49.31342,106.63,-1.4811772e+19,3792.93918132782,1.3458626,1,76009304.0,4870.3555,-76.73962,2.5957319e+33,0.86146784,-74.6420194722712,677670600.0,-5161.074,3208784,,True,,111316100000.0,100
0.4189424,-1.0,1.0,29700,0.85536957,1.0,[-0.502  1.715],61.237446,12.4888315,1.0,100.0,40.95638,-66.35949,297,2.0,100.0,-69.915344,,11352657000.0,-110.87172,-49.634274,101.08,-3.9897424e+19,3807.8710305690765,0.6801222,1,113908930.0,1833.3959,-66.35949,1.0187414e+35,0.85536957,-69.91534018754959,1129538300.0,-1958.3951,3218892,,True,,46291490000.0,100
0.4189424,-1.0,1.0,29800,0.8631605,1.0,[-0.452  1.83 ],62.50399,13.672198,1.0,100.0,40.39864,-84.0382,298,2.0,100.0,-71.25671,,26990970000.0,-111.65534,-49.151352,101.85,-7.0487277e+18,3822.735239982605,0.19269098,1,271312800.0,1818.9789,-84.0382,2.9297665e+33,0.8631605,-71.25670466646552,2685438500.0,-1949.2023,3229077,,True,,88844490000.0,100
0.4189424,-1.0,1.0,29900,0.86482847,1.0,[-0.452  1.955],59.07377,11.768613,1.0,100.0,40.86059,-60.52095,299,2.0,100.0,-68.02116,,54308213000.0,-108.88175,-49.807983,98.4,-6.6033265e+18,3837.0950577259064,0.6056567,1,547288600.0,1808.0884,-60.52095,3.222472e+33,0.86482847,-68.02115816041827,5403239000.0,-1924.4106,3238917,,True,,850568150000.0,100
0.4189424,-1.0,1.0,30000,0.85857844,1.0,[-0.458  2.08 ],53.130882,12.502675,1.0,100.0,34.853737,-64.60073,300,2.0,100.0,-67.98013,,65993948.0,-102.83388,-49.702995,98.33,-2.0406042e+17,3852.8109719753265,0.12932615,1,1190681.1,1371.0997,-64.60073,4.7029672e+30,0.85857844,-67.98013960286976,7075530.5,-1465.194,3248750,,True,,1331114200.0,100
0.4189424,-1.0,1.0,30100,0.85526764,1.0,[-0.419  2.199],65.12751,11.666556,1.0,100.0,47.39833,-65.985565,301,2.0,100.0,-67.45233,,1428454.8,-114.85066,-49.723152,97.4,-25768887000000.0,3867.3961114883423,0.031515513,1,62629.66,2382.7104,-65.985565,3.3217873e+22,0.85526764,-67.45233360379935,225392.75,-2524.094,3258490,,True,,120011150.0,100
0.4189424,-1.0,1.0,30200,0.86399853,1.0,[-0.491  2.097],47.854816,12.327592,1.0,100.0,28.62691,-65.524994,302,2.0,100.0,-68.55554,,388365800.0,-97.18245,-49.327633,99.0,-8.331909e+19,3882.61732339859,0.5041799,1,5026090.0,971.4696,-65.524994,1.19132116e+36,0.86399853,-68.55553816631436,38969508.0,-1047.8052,3268390,,True,,3499706600.0,100
0.4189424,-1.0,1.0,30300,0.8616418,1.0,[-0.471  1.973],55.869026,12.72253,1.0,100.0,36.72267,-72.787254,303,2.0,100.0,-67.852936,,16986.355,-104.57561,-48.70658,97.84,-14649025.0,3896.985733985901,0.081112586,1,381.28024,1510.4175,-72.787254,18644148000.0,0.8616418,-67.85293379366398,1921.3007,-1614.4613,3278174,,True,,442357.47,100
0.4189424,-1.0,1.0,30400,0.86355805,1.0,[-0.575  2.042],46.48573,10.903517,1.0,100.0,28.340055,-70.21373,304,2.0,100.0,-67.34583,,800787600.0,-95.68588,-49.200153,97.53,-9.10175e+17,3908.485009908676,0.04243174,1,8251911.0,922.0454,-70.21373,1.5966645e+32,0.86355805,-67.3458266299963,79659910.0,-994.07477,3287927,,True,,1864299500.0,100
0.4189424,-1.0,1.0,30500,0.86695766,1.0,[-0.614  2.161],65.20048,11.974669,1.0,100.0,39.628002,-65.65003,305,2.0,100.0,-65.44049,,2430.0002,-105.0685,-39.86802,94.22,-1439338.1,3921.2193434238434,0.030005392,1,68.570015,1713.7712,-65.65003,93444856.0,0.86695766,-65.44049506887794,270.08807,-1855.4714,3297349,,True,,69535.67,100
0.4189424,-1.0,1.0,30600,0.8587723,1.0,[-0.629  2.222],60.286682,11.659655,1.0,100.0,33.25365,-61.878185,306,2.0,100.0,-66.82034,,3975.64,-100.074,-39.787315,96.29,-428531070.0,3936.922045946121,0.030388286,1,196.3992,1241.7529,-61.878185,12499784000000.0,0.8587723,-66.82034565761685,542.6734,-1362.8993,3306978,,True,,206685.81,100
0.4189424,-1.0,1.0,30700,0.8660339,1.0,[-0.531  2.143],55.153095,11.364,1.0,100.0,37.656868,-81.20362,307,2.0,100.0,-66.707375,,462012860.0,-104.36424,-49.211147,96.75,-1.6909755e+19,3951.45179438591,1.5599303,1,5936720.5,1547.1799,-81.20362,2.7812343e+34,0.8660339,-66.70737542957067,47067630.0,-1648.5737,3316653,,True,,5520046000.0,100
0.4189424,-1.0,1.0,30800,0.86275214,1.0,[-0.487  2.26 ],40.68451,11.175047,1.0,100.0,25.234917,-62.692703,308,2.0,100.0,-64.82124,,20402522.0,-90.05616,-49.37165,93.93,-72768864000.0,3962.134026288986,0.13963129,1,212469.19,761.68274,-62.692703,1.7354535e+18,0.86275214,-64.82124216586351,2029545.9,-816.8562,3326046,,True,,84097976.0,100
0.4189424,-1.0,1.0,30900,0.86595064,1.0,[-0.25   2.179],60.082573,11.527271,1.0,100.0,42.23524,-74.05861,309,2.0,100.0,-68.06028,,9516.132,-110.29552,-50.212944,98.8,-3776925.8,3977.503065109253,0.002114632,1,214.77977,1916.6936,-74.05861,848398600.0,0.86595064,-68.0602767468989,1018.25653,-2037.0209,3335926,,True,,272024.8,100
0.4189424,-1.0,1.0,31000,0.8579874,1.0,[-0.5    2.177],47.75017,10.967356,1.0,100.0,31.930796,-70.465065,310,2.0,100.0,-65.053345,,573083500.0,-96.98414,-49.233967,94.42,-1.982992e+17,3991.4582901000977,0.10409184,1,7451952.5,1139.8586,-70.465065,6.8074534e+30,0.8579874,-65.05334247916937,57565236.0,-1215.86,3345368,,True,,4446272500.0,100
0.4189424,-1.0,1.0,31100,0.8613025,1.0,[-0.51   2.302],40.87744,9.869118,1.0,100.0,24.100557,-65.14278,311,2.0,100.0,-66.209015,,4230381000.0,-90.30957,-49.43213,96.17,-4.751576e+16,4002.1272234916687,0.0004229175,1,43395680.0,678.23627,-65.14278,7.277513e+29,0.8613025,-66.209013774693,420848480.0,-733.9337,3354985,,True,,2615473700.0,100
0.4189424,-1.0,1.0,31200,0.8624533,1.0,[-0.485  2.424],64.10819,12.049002,1.0,100.0,48.971684,-72.103806,312,2.0,100.0,-64.50721,,13541195000.0,-113.4789,-49.370705,93.66,-8.100322e+16,4016.080706357956,0.06905608,1,135756130.0,2543.4045,-72.103806,3.4961515e+29,0.8624533,-64.50721029356122,1347297900.0,-2680.3955,3364351,,True,,259412150000.0,100
0.4189424,-1.0,1.0,31300,0.8583261,1.0,[-0.511  2.302],60.479088,10.810687,1.0,100.0,35.266117,-66.228424,313,2.0,100.0,-65.04846,,4523198.5,-100.31458,-39.835495,94.43,-3.8806322e+16,4030.7223999500275,0.007297529,1,221919.3,1360.5701,-66.228424,1.01304e+29,0.8583261,-65.04846381425858,689721.4,-1482.4923,3373794,,True,,220478320.0,100
0.4189424,-1.0,1.0,31400,0.8629898,1.0,[-0.537  2.424],39.98876,10.486653,1.0,100.0,26.966246,-65.8482,314,2.0,100.0,-62.831192,,58381812.0,-89.79743,-49.80867,90.68,-4.583097e+16,4044.4670643806458,0.0049258275,1,874688.4,837.1484,-65.8482,7.392796e+29,0.8629898,-62.83118448227644,5830295.0,-890.45013,3382862,,True,,598694850.0,100
0.4189424,-1.0,1.0,31500,0.86423945,1.0,[-0.541  2.299],47.69648,10.293915,1.0,100.0,32.785526,-64.20906,315,2.0,100.0,-63.7463,,673667400.0,-96.53182,-48.835342,92.54,-5.318662e+19,4056.8079657554626,0.0016546351,1,9149868.0,1180.8555,-64.20906,4.919285e+35,0.86423945,-63.7462954261899,67824870.0,-1256.6857,3392116,,True,,11008910000.0,100
0.4189424,-1.0,1.0,31600,0.868528,1.0,[-0.553  2.175],53.476654,11.04142,1.0,100.0,26.549755,-60.215004,316,2.0,100.0,-66.14934,,390698720.0,-92.69909,-39.222435,95.84,-8.148937e+17,4070.704064130783,0.25749418,1,4480312.5,826.8025,-60.215004,7.307815e+31,0.868528,-66.14933247596025,38934464.0,-922.1251,3401700,,True,,2307170300.0,100
0.4189424,-1.0,1.0,31700,0.8672088,1.0,[-0.524  2.296],45.651733,11.72156,1.0,100.0,29.290695,-67.30734,317,2.0,100.0,-65.63879,,110830630.0,-94.92948,-49.27775,95.06,-6.747065e+19,4086.025717496872,0.03587109,1,1994294.8,995.33984,-67.30734,9.432856e+35,0.8672088,-65.63878488987685,11925237.0,-1064.8076,3411206,,True,,964552450.0,100
0.4189424,-1.0,1.0,31800,0.86026496,1.0,[-0.514  2.421],51.941982,11.086333,1.0,100.0,37.325603,-61.656265,318,2.0,100.0,-64.13482,,3300737500.0,-101.46043,-49.518444,93.28,-6.388762e+17,4097.840969800949,0.044884596,1,37361264.0,1516.1074,-61.656265,5.0466333e+31,0.86026496,-64.13482396483421,330448480.0,-1606.0369,3420534,,True,,15597094000.0,100
0.4189424,-1.0,1.0,31900,0.8543622,1.0,[-0.537  2.544],55.842644,10.397029,1.0,100.0,42.993576,-73.565575,319,2.0,100.0,-62.579086,,1626673.5,-105.57266,-49.73002,91.17,-2465289000000.0,4109.292259693146,0.16185838,1,48257.34,1956.5458,-73.565575,5.624639e+20,0.8543622,-62.57908565610647,224424.06,-2060.4895,3429651,,True,,55591870.0,100
0.4189424,-1.0,1.0,32000,0.86085165,1.0,[-0.465  2.442],35.393456,9.199911,1.0,100.0,21.225838,-60.013412,320,2.0,100.0,-63.64103,,2164263700.0,-84.86687,-49.47341,93.02,-6.070168e+16,4121.935307264328,0.11194765,1,23927184.0,535.1745,-60.013412,2.1132555e+30,0.86085165,-63.641030901670455,215685230.0,-576.9306,3438953,,True,,3299727600.0,100
0.4189424,-1.0,1.0,32100,0.85886616,1.0,[-0.491  2.32 ],81.92681,11.459845,1.0,100.0,57.324135,-59.976334,321,2.0,100.0,-63.981956,,26275.484,-121.30609,-39.37928,92.9,-19299926.0,4134.348737239838,0.01679161,1,468.28824,3417.3843,-59.976334,6316863000.0,0.85886616,-63.9819563524425,2746.5898,-3641.1135,3448243,,True,,1517886.0,100
0.4189424,-1.0,1.0,32200,0.85818255,1.0,[-0.598  2.256],60.74704,10.832299,1.0,100.0,44.9447,-66.001144,322,2.0,100.0,-64.644615,,88153820.0,-109.58931,-48.84227,93.28,-261435060000000.0,4147.539158344269,0.085523725,1,1290764.1,2137.3645,-66.001144,4.5171093e+24,0.85818255,-64.64461051031947,9096790.0,-2260.369,3457571,,True,,2730153200.0,100
0.4189424,-1.0,1.0,32300,0.86078435,1.0,[-0.548  2.142],45.275906,10.392746,1.0,100.0,27.798628,-72.23734,323,2.0,100.0,-66.90188,,11633852000.0,-94.70051,-49.424603,96.2,-4.731642e+17,4157.8906972408295,0.019964429,1,207173680.0,880.773,-72.23734,4.7950974e+31,0.86078435,-66.90187904909253,1330645900.0,-949.10205,3467191,,True,,99586785000.0,100
0.4189424,-1.0,1.0,32400,0.8634579,1.0,[-0.532  2.266],79.83302,13.163871,1.0,100.0,60.659046,-65.945274,324,2.0,100.0,-67.73057,,97509660.0,-128.38962,-48.556595,97.93,-5.8463e+17,4168.503975152969,0.001655999,1,2016306.2,3852.8079,-65.945274,7.5731127e+30,0.8634579,-67.730568575114,10842923.0,-4065.2454,3476984,,True,,8421747700.0,100
0.4189424,-1.0,1.0,32500,0.86537623,1.0,[-0.549  2.39 ],49.61623,11.638901,1.0,100.0,35.204544,-65.911575,325,2.0,100.0,-63.443832,,224330300.0,-98.64838,-49.032146,92.48,-2.397946e+19,4178.293527603149,0.061509784,1,3006752.8,1374.8239,-65.911575,8.53938e+34,0.86537623,-63.44383295550942,22358242.0,-1456.8816,3486232,,True,,1457351400.0,100
0.4189424,-1.0,1.0,32600,0.86030096,1.0,[-0.547  2.515],46.087425,10.051492,1.0,100.0,31.882078,-63.84399,326,2.0,100.0,-64.270676,,4336696.0,-96.152756,-50.06533,93.41,-69119148000000.0,4188.05025935173,0.12079656,1,134290.16,1117.4995,-63.84399,9.530338e+23,0.86030096,-64.27067620456219,548126.7,-1188.2993,3495573,,True,,95992180.0,100
0.4189424,-1.0,1.0,32700,0.8686073,1.0,[-0.483  2.622],66.11474,10.769261,1.0,100.0,41.72215,-72.50276,327,2.0,100.0,-64.423996,,7531.8433,-106.14614,-40.031403,94.28,-1437262.8,4197.961837530136,0.020032631,1,126.35323,1856.7145,-72.50276,77064500.0,0.8686073,-64.4239950683713,760.8858,-2002.4163,3505001,,True,,158168.7,100
0.4189424,-1.0,1.0,32800,0.8631005,1.0,[-0.473  2.684],52.323975,10.542287,1.0,100.0,28.268356,-62.716335,328,2.0,100.0,-63.921387,,16025.526,-92.18974,-39.86577,93.36,-85635336.0,4208.310272693634,0.08141204,1,609.4675,910.2398,-62.716335,872343540000.0,0.8631005,-63.92138562515378,2165.5393,-1001.4967,3514337,,True,,399155.25,100
0.4189424,-1.0,1.0,32900,0.8639617,1.0,[-0.225  2.718],31.839935,8.268031,1.0,100.0,19.882593,-55.408314,329,2.0,100.0,-61.39878,,960767300.0,-81.28137,-49.441437,89.83,-1.0553987e+17,4219.599813222885,0.06914412,1,12540490.0,463.6778,-55.408314,9.7540947e+30,0.8639617,-61.398779552429914,96875656.0,-497.46957,3523320,,True,,2376122600.0,100
0.4189424,-1.0,1.0,33000,0.8563043,1.0,[-0.241  2.594],39.87123,9.665792,1.0,100.0,28.140808,-68.68854,330,2.0,100.0,-61.11624,,97928664.0,-89.25705,-49.38582,88.91,-8751422700000000.0,4230.6522624492645,0.17687716,1,1702055.2,885.3326,-68.68854,2.727477e+28,0.8563043,-61.11624071314931,10458329.0,-938.32227,3532211,,True,,1125185500.0,100
0.4189424,-1.0,1.0,33100,0.85918784,1.0,[-0.274  2.714],46.980988,9.447803,1.0,100.0,33.12455,-69.165146,331,2.0,100.0,-63.412365,,5467048400.0,-96.53691,-49.555923,92.97,-1.5256768e+19,4244.014064073563,0.04644136,1,70788810.0,1186.4965,-69.165146,4.3001055e+34,0.85918784,-63.41236381739378,545921500.0,-1260.0687,3541508,,True,,27899450000.0,100
0.4189424,-1.0,1.0,33200,0.86225224,1.0,[-0.303  2.592],45.08988,11.033879,1.0,100.0,30.664227,-75.9191,332,2.0,100.0,-63.715153,,153952940.0,-94.37938,-49.289497,93.23,-1.8714973e+17,4258.296830654144,0.15798897,1,2397067.2,1062.0411,-75.9191,7.626136e+30,0.86225224,-63.71515389233828,15758260.0,-1129.8093,3550831,,True,,466994700.0,100
0.4189424,-1.0,1.0,33300,0.8588293,1.0,[-0.336  2.713],72.84235,12.282939,1.0,100.0,49.242558,-71.617355,333,2.0,100.0,-62.99038,,267831470.0,-112.23294,-39.39059,91.62,-1.9717448e+17,4274.193866968155,0.049993373,1,3654934.5,2575.7002,-71.617355,1.2428194e+30,0.8588293,-62.99038126394153,26955692.0,-2752.5613,3559993,,True,,8633924000.0,100
0.4189424,-1.0,1.0,33400,0.86423624,1.0,[-0.367  2.834],39.065224,8.821798,1.0,100.0,27.324238,-65.0912,334,2.0,100.0,-61.251915,,3403202600.0,-88.57616,-49.510933,88.96,-2.6296803e+17,4288.47021985054,0.037182827,1,41325856.0,824.43823,-65.0912,2.672311e+31,0.86423624,-61.251916314810515,340873570.0,-875.30634,3568889,,True,,31969092000.0,100
0.4189424,-1.0,1.0,33500,0.8601663,1.0,[-0.358  2.709],54.44468,10.118643,1.0,100.0,31.079657,-64.59398,335,2.0,100.0,-62.574078,,45468.25,-93.65374,-39.20906,91.24,-27341332.0,4301.662444829941,0.05660023,1,749.9202,1068.3319,-64.59398,71956185000.0,0.8601663,-62.57408407494426,4719.673,-1167.1361,3578013,,True,,836584.4,100
0.4189424,-1.0,1.0,33600,0.8586807,1.0,[-0.259  2.634],39.434628,10.215576,1.0,100.0,25.510544,-69.29689,336,2.0,100.0,-63.88247,,122686480000.0,-89.39301,-49.958385,93.19,-1.0061986e+19,4315.651939630508,0.059129924,1,1232382800.0,755.1458,-69.29689,3.7678963e+34,0.8586807,-63.88247001990676,12206681000.0,-806.98096,3587332,,True,,453369820000.0,100
0.4189424,-1.0,1.0,33700,0.8572134,1.0,[-0.257  2.759],60.89833,10.957543,1.0,100.0,36.959293,-64.44388,337,2.0,100.0,-63.22163,,17920018000.0,-100.18092,-39.282593,91.58,-3.274206e+17,4326.821361064911,1.2050989,1,182024480.0,1486.0574,-64.44388,7.015079e+30,0.8572134,-63.22162657111883,1782848100.0,-1609.6736,3596490,,True,,141039270000.0,100
